company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Affixious,DevOps Engineer,Noida,0.0,"Kanban, Software deployment",3.8,DevOps Engineer
Mykare Health,DevOps Engineer,Cochin,450000.0,"CI/CD, TCP, Azure, Kubernetes, Ansible",,DevOps Engineer
Engage Experts,DevOps Engineer,India,510000.0,"CI/CD, Azure, CSS, Software troubleshooting, React",,DevOps Engineer
Honeywell,Advanced DevOps Engr,Hyderābād,650000.0,"CI/CD, System administration, Azure, Cloud architecture, Software troubleshooting",4.1,DevOps Engineer
Unbox Robotics,Software Engineer - Devops,Pune,700000.0,"Kubernetes, C++, C, PostgreSQL, Terraform",,DevOps Engineer
OpenSource Technologies,DevOps Engineer,Delhi,0.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, DevOps",3.8,DevOps Engineer
iNetFrame Technologies,DevOps Engineer,Bengaluru,650000.0,"CI/CD, Azure, Ant, Node.js, Ansible",4.0,DevOps Engineer
Zamorins Solutions Pvt Ltd,DevOps Engineer,India,0.0,"CI/CD, Kubernetes, Ansible, Software deployment, DevOps",,DevOps Engineer
ABB,Security Devops Engineer,Bengaluru,800000.0,"Azure, DevOps, .NET Core, Information security, Electrical experience",4.0,DevOps Engineer
Dotcom-team,"Sr. DevOps Engineer, India",Hyderābād,900000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",4.4,DevOps Engineer
BSI Financial Services,DevOps Engineer,Gurgaon,650000.0,"CI/CD, Cloud infrastructure, System administration, Kubernetes, DevOps",3.7,DevOps Engineer
Infilabs,DevOps Engineer,Tiruchchirāppalli,750000.0,"Cloud infrastructure, Azure, Software deployment, Microsoft SQL Server",4.4,DevOps Engineer
Helius Technologies,DevOps Engineer (3V Team),India,0.0,"CI/CD, Oracle, Kubernetes, Ansible, WebSphere",4.2,DevOps Engineer
Radware,DevOps Engineer,Bengaluru,800000.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Kubernetes",4.0,DevOps Engineer
Vonage,Senior DevOps Engineer,Bengaluru,3000000.0,"Go, Node.js, Kubernetes, Java, AWS",4.1,DevOps Engineer
Sweken IT Solutions,DevOps Engineer,Mumbai,600000.0,"FTP, System administration, Operating systems, Node.js, Software troubleshooting",3.3,DevOps Engineer
Amgen,Salesforce DevOps Release Engineer,Hyderābād,650000.0,"CI/CD, Ant, Salesforce, Git, JavaScript",4.1,DevOps Engineer
LSEG (London Stock Exchange Group),DevOps Engineer,Bengaluru,800000.0,"Jira, CI/CD, Cloud infrastructure, Azure, Kubernetes",3.8,DevOps Engineer
AryaXAI,DevOps Engineer & Python Developer,Mumbai,0.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Kubernetes",,DevOps Engineer
CoffeeBeans Consulting,Devops Engineer - Mumbai,Mumbai,500000.0,"CI/CD, Software troubleshooting, Software deployment, Git, Continuous integration",4.0,DevOps Engineer
Gap Inc.,Observability -Devops-Software Engineer,Hyderābād,0.0,"Azure, Node.js, Kubernetes, Spark, Git",3.7,DevOps Engineer
Impelox Tech,DevOps engineer,Chennai,750000.0,"CI/CD, Azure, DevOps, Configuration management, AWS",4.6,DevOps Engineer
Providence Global Center,Principal DevOps Engineer,Hyderābād,3000000.0,"CI/CD, Cloud infrastructure, Azure, Node.js, Kubernetes",3.5,DevOps Engineer
Aarki,Infrastructure Engineer (DevOps) - New Delhi,Delhi,0.0,"TCP, Firewall, BGP, Routing protocols, Computer networking",4.1,DevOps Engineer
Ideapoke,DevOps Engineer,Bengaluru,0.0,"CI/CD, Cloud infrastructure, System administration, Azure, Kubernetes",4.0,DevOps Engineer
Techpartner Alliance,Devops Engineer,India,0.0,"System administration, Operating systems, Kubernetes, Ansible, Windows",4.2,DevOps Engineer
Gnani Innovations,DevOps Engineer,Bengaluru,650000.0,"CI/CD, Azure, Cassandra, Kubernetes, DevOps",3.8,DevOps Engineer
Autodesk,Principal Devops Engineer,Bengaluru,576000.0,"CI/CD, System administration, Azure, Go, Node.js",4.3,DevOps Engineer
Legion,"Software Engineer, DevOps",Bengaluru,0.0,"CI/CD, Elasticsearch, Cloud infrastructure, Go, Kubernetes",3.9,DevOps Engineer
Gray Matter,DevOps Engineer,Bengaluru,450000.0,"CI/CD, Azure, Git, Continuous integration, GitHub",3.9,DevOps Engineer
Scry Analytics,DevOps Engineer,Pune,850000.0,"Elasticsearch, Cloud infrastructure, Oracle, Gradle, Kubernetes",4.3,DevOps Engineer
Privet Ventures,DEVOPS ENGINEER,Gurgaon,550000.0,"CI/CD, LAN, Continuous integration, Linux",,DevOps Engineer
Squalas,ONSITE | Tibco iProcess & Devops Engineer,Hyderābād,600000.0,,5.0,DevOps Engineer
CLO Virtual Fashion,DevOps Engineer,Bengaluru,750000.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",3.2,DevOps Engineer
Improwised Technologies,Devops Engineer,Rājkot,800000.0,"CI/CD, Cloud infrastructure, Kubernetes, Ansible, Git",3.8,DevOps Engineer
Applied Materials,CI/CD DevOps Engineer,Chennai,750000.0,"CI/CD, React, Continuous integration, APIs, Linux",4.1,DevOps Engineer
Acolad,IT DevOps Engineer,Chennai,650000.0,"CI/CD, Azure, Ansible, DevOps, Git",3.3,DevOps Engineer
money tracker services,Senior DevOps Engineer,Bengaluru,2250000.0,"CI/CD, Kubernetes, Software deployment, Cucumber, DevOps",,DevOps Engineer
BMC Software,DevOps Engineer with Shell programming,Pune,650000.0,"Jira, Elasticsearch, Node.js, Kubernetes, DevOps",3.9,DevOps Engineer
WeAlwin Technologies,DevOps Engineer,Madurai,750000.0,"CI/CD, Cloud infrastructure, Kubernetes, DevOps, English",4.0,DevOps Engineer
U2O3 Infotech,DEVOPS K8S ENGINEER,Bengaluru,650000.0,"Ansible, Fedora, Docker, Redis, Ubuntu",2.0,DevOps Engineer
Mobisoft Infotech,DevOps Engineer,Pune,600000.0,"Microsoft Windows Server, CI/CD, Azure, Software troubleshooting, Kubernetes",4.4,DevOps Engineer
Deloitte,Senior Consultant | DevOps | Pune | Engineering,Pune,750000.0,"CI/CD, Go, Kubernetes, Ansible, DevOps",4.0,DevOps Engineer
Novartis,Sr Specialist - DevOps Engineer,Hyderābād,950000.0,"CI/CD, Ansible, DevOps, Test automation, Git",4.0,DevOps Engineer
Antino Labs,DevOps Engineer,Gurgaon,700000.0,"CI/CD, Azure, Kubernetes, Git, AWS",3.5,DevOps Engineer
Bootlabs Technologies Private Limited,Sr. DevOps Engineer,Mumbai,1050000.0,"CI/CD, Elasticsearch, Azure, Kubernetes, Ansible",,DevOps Engineer
MOLECULAR CONNECTIONS,DevOps Engineer,Bengaluru,650000.0,"Jira, CI/CD, Elasticsearch, Software troubleshooting, DevOps",3.7,DevOps Engineer
Ditinus Technology,DevOps Engineer,India,0.0,"CI/CD, Cloud infrastructure, System administration, Azure, Software troubleshooting",4.9,DevOps Engineer
S4S Technocrats,Devops Engineer,Bengaluru,450000.0,"Oracle, DevOps, C++, C, Linux",4.1,DevOps Engineer
Tekdi Technologies,DevOps Engineer,Pune,500000.0,"CI/CD, Cloud infrastructure, Azure, Node.js, React",3.8,DevOps Engineer
ESP softtech pvt ltd,DevOps Engineer,India,342000.0,"Jira, CI/CD, Cloud infrastructure, Azure, Cloud architecture",,DevOps Engineer
Her Second Innings,DevOps Engineer - Women Only,Bengaluru,600000.0,"Kubernetes, DevOps, Databases, AWS, Terraform",4.6,DevOps Engineer
World Vision Softek,Devops Engineer,Bengaluru,650000.0,"Azure, DevOps, .NET Core, Microsoft SQL Server, PaaS",4.5,DevOps Engineer
Codvo.ai,Senior DevOps Engineer - Ansible,Remote,0.0,"CI/CD, Azure, Ansible, DevOps, Configuration management",3.5,DevOps Engineer
Crimson Interactive,Devops Engineer,Mumbai,700000.0,"Microsoft Windows Server, CI/CD, Cloud architecture, Kubernetes, Ansible",3.7,DevOps Engineer
Sachar Gaming,DevOps Engineer,Mumbai,600000.0,"Azure, CSS, DevOps, Git, AWS",3.0,DevOps Engineer
PineSucceed Technologies,DevOps,Jaipur,0.0,"CI/CD, Azure, Kubernetes, DevOps, Git",4.0,DevOps Engineer
Synctactic AI,DevOps Engineer,Bengaluru,650000.0,"CI/CD, Bamboo, Ansible, XML, DevOps",2.1,DevOps Engineer
Servify,DevOps Engineer,Mumbai,600000.0,"FTP, System administration, Operating systems, Node.js, Software troubleshooting",3.9,DevOps Engineer
Welldoc Inc,DevOps Engineer,Bengaluru,800000.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Software deployment",4.1,DevOps Engineer
Siemens Energy,DevOps Engineer,Gurgaon,700000.0,"JBoss, Jira, CI/CD, System administration, Azure",4.2,DevOps Engineer
Northcorp Software,DevOps Engineer,Gurgaon,550000.0,"CI/CD, Azure, Kubernetes, DevOps, Git",4.3,DevOps Engineer
Hiretick,Lead DevOps Engineer,Bengaluru,2100000.0,"Go, Software troubleshooting, Ansible, NoSQL, Google Cloud Platform",,DevOps Engineer
Unison Consulting Pte Ltd,DevOps Engineer,Hyderābād,850000.0,"Jira, CI/CD, Software troubleshooting, Kubernetes, iOS",4.6,DevOps Engineer
Photon,DevOps Engineer| Tonik | Chennai,Chennai,650000.0,"Kubernetes, AWS, Analysis skills, Docker, Terraform",4.0,DevOps Engineer
Cloudifyops,DevOps Engineer,Bengaluru,650000.0,"CI/CD, Azure, Management, Cloud architecture, Kubernetes",3.9,DevOps Engineer
bignation7infotech,Senior DevOps Engineer,India,240000.0,"CI/CD, DevOps, Continuous integration, Scripting, Software development",,DevOps Engineer
LMD Consulting,DEVOPS ENGINEER,Jaipur,600000.0,"Cloud infrastructure, Azure, Operating systems, Kubernetes, Ansible",3.8,DevOps Engineer
Hexagon AB,DevOps Lead,Hyderābād,850000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",4.1,DevOps Engineer
Zen Exim Private Limited,DevOps Engineer,India,480000.0,"TCP, Azure, Kubernetes, Ansible, Google Cloud Platform",,DevOps Engineer
Applligent Technologies,DevOps Engineer,Hyderābād,600000.0,,5.0,DevOps Engineer
E Hook Systems,DevOps Engineer,Delhi,0.0,"CI/CD, Git, SVN, Continuous integration, Puppet",,DevOps Engineer
Agilisium,DevOps Engineer,Chennai,800000.0,"CI/CD, Cloud infrastructure, Azure, Go, Kubernetes",3.6,DevOps Engineer
Ericsson,Senior DevOps Engineer,Bengaluru,850000.0,"CI/CD, Cloud infrastructure, Kubernetes, DevOps, AWS",4.0,DevOps Engineer
Barclays,Senior DevOps Engineer,Pune,700000.0,"Gradle, Kubernetes, DevOps, Git, Java",3.9,DevOps Engineer
Crimson Interactive,Crimson AI - DevOps Engineer,Mumbai,700000.0,"CI/CD, Ansible, Load balancing, Git, AWS",3.7,DevOps Engineer
Weavers Web,DevOps Engineers,Calcutta,4800000.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",4.0,DevOps Engineer
Lennox International,DevOps Engineer,Chennai,650000.0,"CI/CD, Azure, Gradle, Git, SQL",3.8,DevOps Engineer
Hyland Software,DevOps Engineer 3,Calcutta,750000.0,"CI/CD, Kubernetes, Ansible, DevOps, Git",3.7,DevOps Engineer
Career Soft Solutions,Devops Engineer,Chennai,650000.0,"Cloud architecture, Ansible, Load balancing, Configuration management, Git",4.4,DevOps Engineer
Opt IT,DevOps Engineer,Bengaluru,0.0,"CI/CD, Kubernetes, Ansible, Git, AWS",1.0,DevOps Engineer
AntWorks,DevOps Engineer,Chennai,750000.0,"CI/CD, Azure, Ansible, DevOps, Git",3.7,DevOps Engineer
KLA,"Associate Engineer, DevOps",Chennai,4200000.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",4.0,DevOps Engineer
Resbee Info Technologies,DevOps Engineer,Nagercoil,500000.0,"CI/CD, Azure, Kubernetes, Software deployment, DevOps",,DevOps Engineer
HealthEdge,DevOps Engineer,Pune,1200000.0,"CI/CD, Azure, Cloud architecture, Node.js, Kubernetes",3.5,DevOps Engineer
Bottomline,DevOps Engineer II,Bengaluru,800000.0,"CI/CD, TCP, Cloud infrastructure, Kubernetes, Ansible",3.4,DevOps Engineer
Knack Consulting Services Pvt Ltd,ML+ DevOps Engineer,Bengaluru,0.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",3.8,DevOps Engineer
Ramyoz Solutions,DevOps Engineer,Rānchī,400000.0,"CI/CD, Azure, Kubernetes, DevOps, Git",,DevOps Engineer
kaleidofin,DevOps Engineer,Chennai,650000.0,"CI/CD, Oracle, Kubernetes, Ansible, DevOps",3.4,DevOps Engineer
MBI Digital,DevOps and Infrastructure Engineer,India,0.0,"SSO, Cloud infrastructure, Azure, Cloud architecture, Software troubleshooting",2.9,DevOps Engineer
AIMDek,DevOps Engineer,Ahmedabad,300000.0,"Azure, Software troubleshooting, Bamboo, Kubernetes, Ansible",3.3,DevOps Engineer
INFONEO TECHNOLOGIES PVT. LTD.,DevOps Engineer,Kanpura,600000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",4.1,DevOps Engineer
Celigo,Staff DevOps Engineer,Hyderābād,600000.0,"CI/CD, Ansible, DevOps, Configuration management, Git",3.6,DevOps Engineer
APPWRK IT Solutions,DevOps Engineer,Mohali,540000.0,"CI/CD, Azure, Node.js, Kubernetes, Software deployment",3.9,DevOps Engineer
torcai digital media,DevOps Engineer,India,0.0,"Cloud infrastructure, Software troubleshooting, Project planning",4.1,DevOps Engineer
Photon,DevOps Engineer | India,Chennai,600000.0,"Cloud infrastructure, Azure, Kubernetes, Ansible, Software deployment",4.0,DevOps Engineer
Wizcom,DevOps Engineer,India,0.0,"CI/CD, Cloud infrastructure, Cloud architecture, Software troubleshooting, Kubernetes",4.7,DevOps Engineer
S&P Global,Sr. DevOps Engineer,Hyderābād,1050000.0,"CI/CD, Azure, Bamboo, Ansible, Software deployment",4.1,DevOps Engineer
Agira Technologies,DevOps Engineer,Chennai,500000.0,"Jira, CI/CD, Kubernetes, Software deployment, DevOps",3.3,DevOps Engineer
CarIQ Technologies,DevOps Engineer,Pune,0.0,"Cloud infrastructure, Azure, Kubernetes, Ansible, Configuration management",4.0,DevOps Engineer
Lytx,Senior DevOps Engineer,India,0.0,"CI/CD, System administration, Kubernetes, Ansible, Load balancing",4.0,DevOps Engineer
Nuchange Informatics,Systems and DevOps Engineer,Bengaluru,500000.0,"CI/CD, Performance tuning, TCP, Kubernetes, Ansible",4.5,DevOps Engineer
Tapsoft Tech Labs Pvt Ltd,DevOps Engineer,Pune,250000.0,"Marathi, CI/CD, Backbone.js, Azure, Software troubleshooting",,DevOps Engineer
Plum Benefits,Software Engineer - I - DevOps,Bengaluru,700000.0,"Jira, CI/CD, TCP, Cloud infrastructure, Cloud architecture",2.9,DevOps Engineer
Simplex Services,DevOps Engineer,India,0.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, Software deployment",5.0,DevOps Engineer
PeerXP,DevOps Engineer,Bengaluru,650000.0,"Microsoft Windows Server, JBoss, CI/CD, TCP, Azure",5.0,DevOps Engineer
MRI Software,DevOps Engineer,Bengaluru,500000.0,"Cloud infrastructure, Azure, Oracle, Kubernetes, Ansible",3.6,DevOps Engineer
Teladoc Health,Sr DevOps Engineer,Remote,0.0,"Jira, CI/CD, Cloud infrastructure, System administration, CSS",3.4,DevOps Engineer
WishFin,DevOps Engineer,Noida,600000.0,"CI/CD, System administration, Azure, Kubernetes, Ansible",4.1,DevOps Engineer
Ranolia Ventures,DevOps Engineer,Noida,600000.0,"Jira, FTP, System administration, Operating systems, Software troubleshooting",4.5,DevOps Engineer
MTAP Technologies,DevOps Engineer,Bengaluru,450000.0,"CI/CD, PHP, Continuous integration, Perl, Ubuntu",3.9,DevOps Engineer
Movate,EKS Devops Engineer,India,0.0,"CI/CD, Cloud infrastructure, System administration, NFS, Kubernetes",3.6,DevOps Engineer
Kosha Technohub,DevOps Engineer,India,0.0,"CI/CD, Bamboo, DevOps, C#, Git",3.2,DevOps Engineer
A2Z Hire,Senior DevOps Engineer,Bengaluru,2000000.0,"CI/CD, Elasticsearch, Oracle, Node.js, Ansible",,DevOps Engineer
ExcelaCom Technologies,DevOps Engineer,Chennai,0.0,"CI/CD, Azure, Operating systems, Kubernetes, Ansible",3.4,DevOps Engineer
Global Garner Sales Services,DevOps Engineer,Ahmedabad,800000.0,"Load balancing, Test automation, NoSQL, Git, MongoDB",3.5,DevOps Engineer
Sarvika Technologies,DevOps Engineer,Jaipur,2400000.0,"Jira, CI/CD, Go, Kubernetes, Customer service",4.4,DevOps Engineer
Paul Merchants,DevOps Engineer,Chandigarh,0.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",3.2,DevOps Engineer
Aucta SME advisors & accountants,DevOps Engineer,Ahmedabad,800000.0,"Azure, Kubernetes, DevOps, Git, Technical support",,DevOps Engineer
Reltio,Senior Devops Engineer,Bengaluru,450000.0,"CI/CD, Azure, Kubernetes, Big data, DevOps",4.0,DevOps Engineer
Armada,DevOps Engineer,Thiruvananthapuram,650000.0,"CI/CD, Azure, Kubernetes, DevOps, Git",3.5,DevOps Engineer
OSP Labs,DevOps Engineer,India,0.0,"Microsoft Windows Server, Jira, CI/CD, System administration, Azure",4.7,DevOps Engineer
Evon Technologies,Devops Engineer,India,0.0,"CI/CD, Azure, DevOps, Git, Google Cloud Platform",4.3,DevOps Engineer
Hyperface,DevOps Engineer 3,Bengaluru,650000.0,"CI/CD, TCP, Ansible, DevOps, Git",4.1,DevOps Engineer
Mobile Programming India Pvt Ltd,Sr. DevOps Engineer,Bengaluru,1000000.0,"Azure, Ansible, DevOps, Databases, SQL",,DevOps Engineer
dinoct,DevOps Engineer,India,0.0,"CI/CD, Azure, Oracle, Software troubleshooting, Kubernetes",2.7,DevOps Engineer
Photon,DevOps Engineer_Samsung_Banglore,Chennai,600000.0,"CI/CD, Azure, Kubernetes, DevOps, AWS",4.0,DevOps Engineer
Fakeeh Technologies,DevOps Engineer,Thiruvananthapuram,750000.0,"CI/CD, Azure, Kubernetes, DevOps, Git",4.0,DevOps Engineer
Verizon,Senior Engineer Consultant-DevOps,Hyderābād,0.0,"Jira, Salesforce Marketing Cloud, CSS, Salesforce, SOAP",4.2,DevOps Engineer
MicroPyramid Informatics Pvt Ltd,Immediate requirement for Senior DevOps Engineer,Telangana,0.0,"CI/CD, Kubernetes, Ansible, DevOps, AWS",4.0,DevOps Engineer
E2E Infoware Management Services,DevOps Engineers,Chennai,600000.0,"CI/CD, Ansible, AWS, Continuous integration, Perl",4.9,DevOps Engineer
Searce Technologies,DevOps Engineer,Mumbai,650000.0,"CI/CD, Azure, DevOps, Google Cloud Platform, AWS",3.5,DevOps Engineer
ProSer Insights Private Limited,Senior DevOps Engineer,India,900000.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",,DevOps Engineer
Shoonye Technology Solutions,DevOps Engineer,Bengaluru,600000.0,"Tomcat, Git, SVN, Apache, Python",2.5,DevOps Engineer
Elevate K-12,DevOps Engineer,Mumbai,700000.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",3.8,DevOps Engineer
Bitcot Technologies Pvt Ltd,Senior DevOps Engineer,Chennai,750000.0,"CI/CD, Azure, Kubernetes, DevOps, Encryption",,DevOps Engineer
EITB Global Infosolutions,DevOps Engineer,India,0.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, Ansible",,DevOps Engineer
Samniya,DevOps Engineer,Bengaluru,650000.0,"DevOps, Git, Java, Scrum, GitHub",1.0,DevOps Engineer
Photon,DevOps Engineer_Samsung_Chennai,Chennai,600000.0,"Elasticsearch, TCP, Kubernetes, Git, Firewall",4.0,DevOps Engineer
DAZN,Senior DevOps Engineer,Hyderābād,700000.0,"CI/CD, Cloud infrastructure, Azure, Node.js, DevOps",2.9,DevOps Engineer
CloudThat Technologies Pvt. Ltd.,DevOps Engineer - L2,Bengaluru,500000.0,"CI/CD, Cloud infrastructure, Azure, Cloud architecture, Kubernetes",4.0,DevOps Engineer
Valasys Media,DevOps Engineer,India,0.0,"Microsoft Windows Server, CI/CD, Performance tuning, Cloud infrastructure, Azure",4.2,DevOps Engineer
O360 Solutions,DevOps Engineer,India,1100000.0,"CI/CD, Azure, Kubernetes, Ansible, Load balancing",,DevOps Engineer
In Time Tec,Devops Engineer,Bengaluru,650000.0,"CI/CD, Azure, Kubernetes, Ansible, Firmware",3.8,DevOps Engineer
NewVision Softcom & Consultancy,DevOps Engineer,Pune,0.0,"CI/CD, SSO, Azure, DevOps, PaaS",3.7,DevOps Engineer
Reon Technologies Pvt. Ltd,DevOps Engineer,India,3600000.0,"CI/CD, Cloud infrastructure, System administration, Azure, Cloud architecture",4.8,DevOps Engineer
Arcgate,DevOps Engineer,Udaipur,450000.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",3.8,DevOps Engineer
Fortinet,Principal DevOps Engineer,Pune,500000.0,"CI/CD, Kubernetes, DevOps, Microservices, OpenStack",3.8,DevOps Engineer
Career Soft Solutions,Devops Tool Engineer,Chennai,650000.0,"Jira, Kubernetes, Ansible, Software deployment, Test automation",4.4,DevOps Engineer
Paytm,DevOps- Senior DevOps Engineer,Noida,750000.0,"CI/CD, Azure, Gradle, Bamboo, Kubernetes",3.2,DevOps Engineer
Lightrains Technolabs,DevOps Engineer,Thiruvananthapuram,750000.0,"CI/CD, Node.js, Kubernetes, Software deployment, DevOps",,DevOps Engineer
Webline India,Senior DevOps Engineer,Ahmedabad,480000.0,"CI/CD, Elasticsearch, Cloud infrastructure, System administration, Azure",,DevOps Engineer
Atlassian,Principal DevOps Engineer,Bengaluru,650000.0,"Microsoft Excel, C#, .NET, Java, C++",3.7,DevOps Engineer
SymphonyAI,Senior DevOps Engineer,India,1300000.0,"CI/CD, Elasticsearch, Azure, Kubernetes, Ansible",3.5,DevOps Engineer
Boost Tech,Senior DevOps Engineer,Bengaluru,1250000.0,"CI/CD, Elasticsearch, Oracle, Node.js, Ansible",,DevOps Engineer
Advantal Technologies,.DevOps Engineer,Allahabad,4800000.0,"CI/CD, Elasticsearch, Azure, Software troubleshooting, Kubernetes",3.7,DevOps Engineer
"QSC, LLC",DevOps Engineer,Bengaluru,500000.0,"CI/CD, Elasticsearch, Azure, Node.js, Kubernetes",4.4,DevOps Engineer
XSQUADS Tech,DevOps Engineer,Surat,750000.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",,DevOps Engineer
Auriga IT Consulting,DevOps Engineer,Jaipur,500000.0,"CI/CD, Azure, Kubernetes, Ansible, DevOps",5.0,DevOps Engineer
Affable Management Services,DevOps Engineer,Cochin,0.0,"CI/CD, Cloud infrastructure, Azure, Gradle, Kubernetes",,DevOps Engineer
Phreesia,Senior DevOps Engineer,Remote,0.0,"Jira, Bamboo, Kubernetes, Ansible, Software deployment",3.0,DevOps Engineer
Bravura Solutions,DevOps Engineer,Gurgaon,450000.0,"JBoss, CI/CD, Gradle, Ant, Kubernetes",3.3,DevOps Engineer
Allegion,Software Engineer - Devops,Bengaluru,3600000.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, Software deployment",4.0,DevOps Engineer
Nielsen,"DevOps Engineer (Terraform, Jenkins, GitLab CI/CD, Python, Airflow)",Bengaluru,800000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",3.3,DevOps Engineer
AiDash,SDE-3 DevOps Engineer,Bengaluru,1200000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",3.1,DevOps Engineer
Ysquare Technology Pvt Ltd,Sr. DevOps Engineer,Chennai,550000.0,"CI/CD, Cloud infrastructure, System administration, Microsoft Excel, Azure",,DevOps Engineer
Perception and Quant,Software Engineer (DevOps),Remote,0.0,"TensorFlow, CI/CD, Cloud infrastructure, Azure, Oracle",,DevOps Engineer
Relevance Lab,Software Engineer DevOps,India,0.0,"CI/CD, Cloud architecture, Kubernetes, Ansible, Software deployment",4.1,DevOps Engineer
UST Global,DevOps Engineering,Bengaluru,750000.0,"CI/CD, System administration, Kubernetes, Enterprise Software, DevOps",3.9,DevOps Engineer
Simplify360 (A Nextiva Company),DevOps / Release Engineer,Bengaluru,550000.0,"CI/CD, Kubernetes, DevOps, MongoDB, Microservices",4.5,DevOps Engineer
Minutes to Seconds Pty Ltd,Sr Devops Engineer,Uttar Pradesh,0.0,"System administration, Azure, Oracle, Go, Cloud architecture",,DevOps Engineer
Growth Natives,Sr. DevOps Engineer,Mohali,1000000.0,"CI/CD, TCP, Cloud infrastructure, Kubernetes, Load balancing",,DevOps Engineer
Celigo,"Director, DevOps",Hyderābād,600000.0,"CI/CD, Ansible, DevOps, Configuration management, Git",3.6,DevOps Engineer
Infogain,DevOps Engineer (Senior),Bengaluru,700000.0,"Azure, DevOps, .NET, Application development, Software development",3.7,DevOps Engineer
DevOn,DevOps Engineer,Bengaluru,550000.0,"CI/CD, Kubernetes, DevOps, PHP, AWS",3.8,DevOps Engineer
PixDynamics,DevOps Engineer,Cochin,600000.0,"CI/CD, System administration, Azure, Operating systems, Kubernetes",3.4,DevOps Engineer
Synapse Search Partners,Senior DevOps Enginner,Mumbai,600000.0,"CI/CD, DevOps, Continuous integration",5.0,DevOps Engineer
Riaxe Systems,DevOps Engineer,Bhubaneshwar,550000.0,"CI/CD, Node.js, Kubernetes, Ansible, DevOps",4.0,DevOps Engineer
Vinfotech,DevOps Engineer,Indore,600000.0,"CI/CD, System administration, Bamboo, Kubernetes, Ansible",3.4,DevOps Engineer
Arivon Technologies,CI/CD - DevOps Software Engineer,Bengaluru,0.0,"CI/CD, Go, Gradle, Kubernetes, Ansible",3.1,DevOps Engineer
KPi-Tech Services,Lead-Devops Engineer,Hyderābād,550000.0,"Microsoft Powerpoint, Microsoft Word, Cloud infrastructure, System administration, Microsoft Excel",4.7,DevOps Engineer
Zuci Systems,Devops Engineer,Chennai,650000.0,"CI/CD, Azure, Kubernetes, Ansible, Kanban",4.6,DevOps Engineer
Kyndryl,DevOps Engineer,Bengaluru,0.0,"CI/CD, SSO, Kubernetes, Ansible, Kanban",3.9,DevOps Engineer
Brandz Venture Pvt Ltd,DevOps Engineer,Mohali,522000.0,"Jira, CI/CD, Elasticsearch, Azure, Cassandra",,DevOps Engineer
Bahwan Cybertek Group,Devops Engineer - Bynder,Chennai,2100000.0,"Jira, CI/CD, Software troubleshooting, Kubernetes, Ansible",4.1,DevOps Engineer
LoginextSolutions,Software Engineer - DevOps,Mumbai,650000.0,"CI/CD, Cloud infrastructure, Azure, Big data, Software deployment",2.3,DevOps Engineer
SAS,DevOps Engineer,Pune,800000.0,"CI/CD, Azure, Go, Bamboo, Kubernetes",4.0,DevOps Engineer
Innovapptive,Director - DevOps,Hyderābād,650000.0,"CI/CD, Azure, Cloud architecture, Maximo, Kubernetes",3.6,DevOps Engineer
"Integrated Technology Strategies, Inc.",SR DevOps Platform Engr.,Bengaluru,650000.0,"Jira, CI/CD, Elasticsearch, Crystal Reports, Cloud infrastructure",4.0,DevOps Engineer
BeeHyv,Senior DevOps Engineer,Hyderābād,800000.0,"Java, AWS, Docker, Terraform, Groovy",2.9,DevOps Engineer
Consilium Software,Senior DevOps Engineer,Delhi,0.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Software deployment",4.5,DevOps Engineer
Tarento Group,Senior DevOps Engineer,Bengaluru,550000.0,"CI/CD, Azure, Software troubleshooting, Kubernetes, DevOps",4.0,DevOps Engineer
Oracle,Senior DevOps Engineer,Hyderābād,0.0,"Jira, CI/CD, System administration, Oracle, Go",3.8,DevOps Engineer
NCR Atleos,DevOps Engineer III,Gurgaon,700000.0,"Jira, CI/CD, Knowledge management, Azure, Kubernetes",3.4,DevOps Engineer
Uniphore,DevOps Engineer,Bengaluru,550000.0,"CI/CD, Cloud infrastructure, Azure, Go, Node.js",3.4,DevOps Engineer
