company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Balaji Dental Hospital and Medical Centre,Digital Marketing Specialist,India,222000.0,"Adobe Photoshop, Social media marketing, Social media management, Analysis skills, Digital marketing",,Digital Marketing Specialist
SMB Tech Solution,Digital Marketing Specialist,Nāgpur,312000.0,"Social media marketing, Facebook Advertising, Keyword research, Digital marketing, SEO",,Digital Marketing Specialist
Wattlecorp Cybersecurity labs,Digital Marketing Specialist,Calicut,0.0,"Lead generation, Analysis skills, Project management, Presentation skills, Digital marketing",4.7,Digital Marketing Specialist
What works,Performance Marketing Specialist,India,960000.0,"CRM software, Social media marketing, Facebook Advertising, Lead generation, Digital marketing",,Digital Marketing Specialist
Shri Omkara Group of Hotels & Resorts,Digital Marketing Specialist,India,300000.0,"Social media marketing, Social media management, Adobe Creative Suite, Graphic design, Digital marketing",,Digital Marketing Specialist
Padmaja Hospital,Digital Marketing Specialist,India,204000.0,"Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
Avana Companies,Marketing Specialist,Pune,550000.0,"Writing skills, Market research, Communication skills, Marketing",3.0,Digital Marketing Specialist
Folks Palette,Digital Marketing Specialist,India,522000.0,"Adobe Photoshop, Keyword research, Adobe Illustrator, Tableau, Digital marketing",,Digital Marketing Specialist
PCB Must Innovations Pvt. Ltd.,Digital Marketing Specialist,Meerut,3000000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",5.0,Digital Marketing Specialist
BMC India,Digital Marketing Specialist | Faridabad,Farīdābād,1050000.0,"Keyword research, Digital marketing, SEO",3.9,Digital Marketing Specialist
SandVcapitals Private Limited,Digital Marketing Specialist,Hyderābād,360000.0,"Social media marketing, Social media management, Graphic design, Digital marketing, SEO",,Digital Marketing Specialist
"TTDigitals - Digital Marketing Company Pune, India",Digital Marketing Specialist,Pune,420000.0,"Web design, Adobe Photoshop, Final Cut Pro, Analysis skills, Project management",,Digital Marketing Specialist
Impact Solution,Digital Marketing Executive,Thāne,570000.0,"Digital marketing, Communication skills",,Digital Marketing Specialist
VEmbroid Design Services,Digital Marketing Specialist,India,0.0,"English, Linkbuilding, SEO, Communication skills",4.0,Digital Marketing Specialist
COEQUAL SERVICES,Digital Marketing Specialist,India,420000.0,"Email marketing, Google AdWords, Web analytics, Content management systems, Digital marketing",,Digital Marketing Specialist
Admin Looks,Digital Marketing Specialist,Delhi,570000.0,"Analysis skills, Project management, Digital marketing, Leadership, Negotiation",,Digital Marketing Specialist
Millennium Software Solutions Pvt.Ltd,Digital Marketing Specialist,Visakhapatnam,0.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Mongoose Minds Private Limited,Performance Marketing Specialist,Bengaluru,750000.0,"Facebook Advertising, Analysis skills, Project management, SEO tools, Google Ads",,Digital Marketing Specialist
Lorven Smart Spaces,Senior Digital Marketing Specialist,India,540000.0,"Web design, CSS, Facebook Advertising, WordPress, Web development",,Digital Marketing Specialist
Gartner,Marketing Specialist,Gurgaon,800000.0,"Microsoft Powerpoint, Organizational skills, Agile, Event marketing, Communication skills",4.0,Digital Marketing Specialist
Innovatia Inc.,Digital Marketing Specialist,Bengaluru,550000.0,"Google AdWords, Social media marketing, Multilingual, Social media management, Digital marketing",3.8,Digital Marketing Specialist
Mascotek Scientific Pvt Ltd,Digital Media Specialist,India,420000.0,"Microsoft Powerpoint, English, Digital marketing",,Digital Marketing Specialist
Orient Printing Press,Digital Marketing Specialist,Bengaluru,600000.0,"Social media marketing, Facebook Advertising, Keyword research, Lead generation, Content creation",,Digital Marketing Specialist
Prakhar Software Solutions Pvt Ltd,Digital Marketing Specialist,Hyderābād,450000.0,"Google AdWords, Keyword research, Analysis skills, Digital marketing, Budgeting",,Digital Marketing Specialist
Rareprob Solutions Private Limited,Digital Marketing Specialist,India,800000.0,"Facebook Advertising, Mobile applications, Digital marketing, SEO, Google Ads",,Digital Marketing Specialist
RIZIR FASHION,Digital Marketing Specialist,India,390000.0,"Social media marketing, Keyword research, Digital marketing, SEO, Conversion optimization",,Digital Marketing Specialist
Stylopay,Digital Marketing Specialist,Calcutta,450000.0,"Facebook Advertising, Analysis skills, Digital marketing, Google Ads, Communication skills",4.0,Digital Marketing Specialist
Vodafone Idea,GM - Digital Marketing Specialist,Mumbai,3000000.0,"Web analytics, Keyword research, Digital marketing, Conversion optimization, Martech",3.9,Digital Marketing Specialist
ABP Empower,Digital Marketing Specialist,Chandigarh,4800000.0,"Email marketing, Digital marketing, B2B Marketing, Communication skills, Marketing",5.0,Digital Marketing Specialist
Bharani Velli Maaligai,Digital Marketing Specialist,Erode,108000.0,"Email marketing, Social media management, Keyword research, Digital marketing, SEO",,Digital Marketing Specialist
10Decoders Consultancy Services,Digital Marketing Specialist,Chennai,450000.0,"Project management, Digital marketing, Marketing automation, SEO tools, Google Ads",3.5,Digital Marketing Specialist
SmartNet IT Solutions,Digital Marketing Specialist,Hyderābād,500000.0,"Digital marketing, Marketing, Performance marketing",3.3,Digital Marketing Specialist
Speed Web Service,Digital Marketing Specialist,Bengaluru,450000.0,"CSS, Keyword research, English, Analysis skills, SEO",,Digital Marketing Specialist
Nimesa Technologies,Digital Marketing Specialist,Bengaluru,600000.0,"Oracle, CSS, WordPress, Keyword research, Adobe Creative Suite",4.3,Digital Marketing Specialist
Bolt.Earth,Digital Marketing Specialist,Bengaluru,650000.0,"E-Commerce, Martech, Google Ads, Google Analytics, SEM",3.4,Digital Marketing Specialist
Big Rattle Technologies,Digital Marketing Specialist (0.6 - 1 year),India,0.0,"Microsoft Powerpoint, Microsoft Word, SAP, Data analysis skills, Microsoft Office",4.4,Digital Marketing Specialist
ExclusiveLane,Digital Marketing Specialist,Gurgaon,360000.0,"Adobe Photoshop, Website Management, Facebook Advertising, Sales, E-Commerce",,Digital Marketing Specialist
SCIEX,Digital Marketing Specialist,Gurgaon,0.0,"CRM software, Email marketing, Web analytics, Salesforce, Eloqua",3.4,Digital Marketing Specialist
xylemlearning,Digital Marketing Specialist,Calicut,0.0,"Keyword research, Analysis skills, Digital marketing, Marketing automation, HubSpot",,Digital Marketing Specialist
Base8 Inc,Digital Marketing Executive/specialist,Hyderābād,400000.0,"Website Maintenance, Email marketing, Sales, Social media management, English",1.0,Digital Marketing Specialist
snipeHIRE,Digital Marketing Specialist,Pune,450000.0,"Email marketing, Social media marketing, Social media management, Digital marketing, Google Ads",4.8,Digital Marketing Specialist
Highbizz,Digital Marketing Specialist,Bengaluru,366000.0,"Social media management, Google Ad Manager, Project management, Digital marketing, SEO",,Digital Marketing Specialist
Fldelitus Property Services,Digital Marketing Specialist,India,0.0,"Email marketing, Content creation",4.6,Digital Marketing Specialist
Scripts Hub Technologies,Digital Marketing Specialist,Pune,450000.0,"WordPress, Keyword research, Writing skills, Content management systems, Adobe Creative Suite",4.3,Digital Marketing Specialist
intelliworx consulting,Digital Marketing Specialist,Amritsar,546000.0,Digital marketing,,Digital Marketing Specialist
Grow8th LLC,Digital Marketing Specialist (AI & Lead Generation Expert),Bengaluru,780000.0,"CRM software, Facebook Advertising, Lead generation, Analysis skills, Digital marketing",,Digital Marketing Specialist
DANGURA DIGITAL,Digital Marketing Specialist,India,288000.0,"Email marketing, Facebook Advertising, Keyword research, Analysis skills, Digital marketing",,Digital Marketing Specialist
Webomates,Digital Marketing Specialist (B2B US focus),Remote,0.0,"Lead generation, Digital marketing, Recruiting, B2B, SEO tools",4.1,Digital Marketing Specialist
Zeakus service llp,Digital Marketing Specialist,Cochin,0.0,"Email marketing, Web analytics, Facebook Advertising, Content management systems, Digital marketing",,Digital Marketing Specialist
PYRAMID,Digital Marketing Specialist,Ambāla,510000.0,"Social media management, Analysis skills, Digital marketing, Restaurant experience, Communication skills",2.5,Digital Marketing Specialist
Futomic Consultancies Private Limited,Digital Marketing Specialist,India,378000.0,"Email marketing, Social media marketing, WordPress, Content management systems, Analysis skills",,Digital Marketing Specialist
BBS,Digital Marketing Specialist,Calcutta,4800000.0,"CSS, WordPress, Keyword research, Analysis skills, Digital marketing",4.0,Digital Marketing Specialist
SNCO Global Consulting LLP,Digital Marketing Specialist,India,390000.0,"Social media management, Digital marketing, MailChimp, SEO tools, Google Analytics",,Digital Marketing Specialist
Xerago,Digital Marketing Specialist,Chennai,1200000.0,"Keyword research, Project management, Digital marketing, SEO, B2B",3.6,Digital Marketing Specialist
Tree MultiSoft Services,DIGITAL MARKETING SPECIALIST,India,0.0,"Keyword research, Linkbuilding, Mobile marketing",4.0,Digital Marketing Specialist
Toehold Travel And Photography,Digital Marketing Specialist - PPC,Bengaluru,450000.0,"Analysis skills, Digital marketing, Communication skills, Marketing",3.0,Digital Marketing Specialist
GUVI GEEK NETWORK PRIVATE LIMITED,Digital Marketing Specialist,Chennai,4800000.0,"CRM software, Analysis skills, Digital marketing, SEO tools, Google Ads",3.9,Digital Marketing Specialist
Skymap Global.,Digital Marketing Specialist,Hyderābād,4800000.0,"Google AdWords, WordPress, Keyword research, English, B2B",3.6,Digital Marketing Specialist
Noviindus Technologies,Digital Marketing Specialist,Calicut,4800000.0,Digital marketing,3.5,Digital Marketing Specialist
Bricks Elegance Solutions/ Pioneer Group India,Digital Marketing Specialist,Fīrozpur,180000.0,"Social media marketing, Facebook Advertising, Digital marketing, Google Ads, SEM",,Digital Marketing Specialist
Bridge Global,Digital Marketing Specialist,India,2400000.0,"Email marketing, Lead generation, Analysis skills, Digital marketing, Google Search Console",4.2,Digital Marketing Specialist
KLAY Preschool and Daycare,Digital Marketing Specialist,Bengaluru,450000.0,"Salesforce Marketing Cloud, CSS, Salesforce, Lead generation, Analysis skills",4.0,Digital Marketing Specialist
GR Infotech,Digital Marketing Specialist,Chennai,450000.0,"Facebook Advertising, English, Redmine, Digital marketing, Django",5.0,Digital Marketing Specialist
Dot Angle,Digital Marketing Specialist,India,0.0,Digital marketing,3.5,Digital Marketing Specialist
Sagacious Infosystems Pvt ltd,Digital Marketing Specialist,Bengaluru,354000.0,"Bing Ads, Facebook Advertising, Keyword research, Analysis skills, Project management",,Digital Marketing Specialist
AppDirect,Digital Content Specialist,Pune,700000.0,"Adobe Photoshop, Writing skills, English, Research, Project management",3.8,Digital Marketing Specialist
Prayag Health,Digital Marketing Specialist,India,0.0,"Search engines, CSS, XML, Keyword research, Linkbuilding",4.5,Digital Marketing Specialist
