company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Indus Net Technologies,Sr UI UX Designer,Hyderābād,550000.0,"Wireframing, User acceptance testing, Martech, Figma, Communication skills",4.2,UX Designer
ideamagix,UI/UX Designer,Thāne,0.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, UX, UI",3.8,UX Designer
Digizenix Technologies Pvt Ltd,UI/UX Designer,Mohali,366000.0,"Adobe Photoshop, Adobe Illustrator, Graphic design, Adobe XD, UX",,UX Designer
Techies Infotech,UI/UX Designer,Amritsar,500000.0,"CSS, Adobe XD, UX, Agile, Sketch",4.3,UX Designer
Paras Technologies,UI/UX Designer,Mohali,450000.0,"CSS, iOS, Adobe Creative Suite, Graphic design, SCSS",3.8,UX Designer
AARA Technologies Private Limited,UI/UX Designer,Lucknow,550000.0,"Adobe Illustrator, UX, UI, Communication skills, InVision",3.2,UX Designer
BBS,UX/UI Designer,Calcutta,0.0,"UX, UI, User research, Figma",4.0,UX Designer
Rudra Innovative Software,UI/UX Designer,Mohali,510000.0,"Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Visual design, Presentation skills",4.5,UX Designer
Humaniquee,UX/UI Designer,India,1150000.0,"Web design, Adobe Photoshop, Branding, CSS, Adobe Illustrator",,UX Designer
Knack Consulting Services Pvt Ltd,UI/UX designer,Bengaluru,0.0,"Microsoft Powerpoint, Microsoft Word, Adobe Photoshop, Typography, Adobe Illustrator",3.8,UX Designer
Eulogik,UX/UI Designer,Bhopal,600000.0,,4.3,UX Designer
Cunomial,UI/UX Designer,Bengaluru,450000.0,"UX, UI, User research",,UX Designer
Baryons Software Solutions,UI/UX Designer,Bengaluru,700000.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, UX, UI",4.0,UX Designer
Finaleap,UI/UX designer,Pune,650000.0,"UX, UI, Business requirements, Design patterns",,UX Designer
Strive Global Services,UI/UX Designer,India,270000.0,"Typography, CSS, Mobile applications, iOS, Responsive web design",,UX Designer
WEAMSE BUSINESS SOLUTIONS,UI/UX Designer,Taliparamba,600000.0,"Technical support, Adobe XD, Usability, UX, Sketch",,UX Designer
CodeTez Technologies,UI/UX Designer,India,150000.0,"Adobe Photoshop, Branding, Adobe Illustrator, Adobe XD, UX",,UX Designer
Codegene Technologies PVT LTD,UI/UX Designer,Vijayawāda,350000.0,"Adobe Photoshop, CSS, Adobe XD, UX, UI",,UX Designer
Enarin Business Solution Pvt Ltd,UI/UX Designer,Cochin,210000.0,"Web accessibility, Web design, Adobe Illustrator, SQL, Product development",,UX Designer
Big Oh Notation,UX/UI Designer - Trainee,Noida,600000.0,"UX, UI",3.5,UX Designer
Havas Group,UI UX Designer,Mumbai,500000.0,"UX, Agile",3.6,UX Designer
Protocloud Technologies,JUNIOR UI/UX DESIGNER,Jaipur,4800000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, Adobe XD, UX",5.0,UX Designer
TRUSTTECH SOLUTIONS,UI/UX Designer,Cochin,540000.0,"Adobe Photoshop, Adobe Illustrator, UX, User research, Figma",,UX Designer
eywamedia,UI/UX Designer,India,390000.0,"Adobe Photoshop, Adobe Illustrator, English, UX, UI",,UX Designer
Netizens Technologies,UI/UX Designer,India,342000.0,"Adobe Photoshop, Adobe Illustrator, English, User research, Content strategy",,UX Designer
SKG Infosolutions India,UI/UX Designer,Hyderābād,600000.0,"Adobe Photoshop, CSS, JavaScript, UI, jQuery",4.2,UX Designer
WITS INNOVATION LAB,UI/UX Designer,Noida,750000.0,"Adobe Photoshop, CSS, iOS, Adobe Illustrator, Visio",4.1,UX Designer
Authenticate,UI/UX Product Designer,Remote,0.0,"Jira, Adobe Photoshop, Trello, UX, Agile",5.0,UX Designer
MultiQoS Technologies Pvt Ltd,Sr. UI/UX Designer,India,540000.0,"Web accessibility, 3D animation, 2D animation, English, Responsive web design",,UX Designer
Only Much Louder (OML),UX/UI Intern,Mumbai,0.0,"Typography, Colour theory, Graphic design, UX, AI",4.3,UX Designer
CIS,Junior UI / UX Designer,Indore,600000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Colour theory, Graphic design",4.3,UX Designer
Fern Bis Software Pvt Ltd,UX/UI Designer,Tiruchchirāppalli,600000.0,"CSS, Adobe Creative Suite, Content creation, JavaScript, UX",2.0,UX Designer
NexGen Innovators IT Services,UI/UX Designer,Delhi,0.0,"Typography, CSS, Adobe Creative Suite, Graphic design, Business requirements",4.5,UX Designer
Zuzucodes Inc.,Sr. UI/UX Designer,Remote,270000.0,"Adobe Photoshop, Ant, Node.js, CSS, React",,UX Designer
IBS Software,UI UX Designer - TRQ25-0279-01,Kerala,0.0,"English, Analysis skills, UX, UI, Pre-sales",3.8,UX Designer
TargetG,UI / UX Designer,Bengaluru,650000.0,"Adobe Photoshop, iOS, Adobe Illustrator, Presentation skills, Usability",4.6,UX Designer
Studio1hub,UI/UX Graphics Designer,India,0.0,"Adobe Photoshop, English, AI",,UX Designer
Astral Commerce,UI/UX Designer,India,270000.0,"Adobe Photoshop, Mobile applications, Graphic design, Application development, UX",,UX Designer
SleekIT Technologies Pvt Ltd,UI/UX Designer,Mohali,420000.0,"Adobe Photoshop, Typography, Adobe Illustrator, Adobe Creative Suite, Graphic design",,UX Designer
Idea Usher,UI/UX Designer,Mohali,600000.0,,4.6,UX Designer
F60HOST LLP,UI/UX Designer,Mumbai,0.0,"CSS, Responsive web design, Graphic design, Visual design, JavaScript",,UX Designer
Ginteja Insurance Brokers Pvt. Ltd.,UI/UX Designer,Salt Lake City,350000.0,"Adobe Photoshop, Adobe Illustrator, Graphic design, UX, UI",,UX Designer
Cibirix,UI/UX Designer,Indore,500000.0,"Adobe Photoshop, Adobe Illustrator, Graphic design, Adobe InDesign, Layout design",4.2,UX Designer
MMT SOFTTECH,UI/UX Designer,India,210000.0,"CSS, JavaScript, Wireframing, Adobe XD, UX",,UX Designer
CIS,UI/UX Fresher,Indore,600000.0,"Adobe Photoshop, CSS, Adobe Illustrator, JavaScript, Adobe XD",4.3,UX Designer
Delhi Press,UI/UX Designer,India,0.0,"Adobe Photoshop, Adobe Illustrator, Wireframing, UX, UI",2.5,UX Designer
Codebuddy,UI/UX Designer,Calcutta,500000.0,"Adobe Creative Suite, UX, UI, Figma, Communication skills",3.7,UX Designer
Doomshell Softwares,UI/UX Designer,Jaipur,4800000.0,,4.7,UX Designer
Acintyo Tech Innovations Pvt Ltd,Sr. UI/UX Designer,India,300000.0,"Typography, Mobile applications, Adobe Illustrator, Colour theory, Graphic design",,UX Designer
10Decoders Consultancy Services,UI -UX Designer,Chennai,3000000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Figma",3.5,UX Designer
Dreams International,UI / UX Designer Internship,India,30000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, Responsive web design, Adobe Creative Suite",,UX Designer
Beyoung Folks Private Limited,UI/UX Designer,Udaipur,480000.0,"Web accessibility, Web design, Adobe Photoshop, Mobile applications, Adobe Illustrator",,UX Designer
Edlocus,UI/UX Designer,India,0.0,"Adobe Photoshop, CSS, Adobe Illustrator, UXPin, Research",3.2,UX Designer
Creencia Technologies,Software Developer (UI/UX),Coimbatore,480000.0,"Adobe Photoshop, CSS, Bootstrap, Adobe Illustrator, Responsive web design",,UX Designer
Techved,Sr. UX UI Designer - Grade 1,India,0.0,"Web accessibility, Usability, User research",3.6,UX Designer
Resolink Technologies Private Limited,UX Designer - Web & Mobile,Gurgaon,1300000.0,"Responsive web design, E-Commerce, Adobe XD, Sketch, User research",,UX Designer
SoftFruit Solutions,UI/UX Designer Internship,Calicut,240000.0,"Adobe Photoshop, Adobe Illustrator, JavaScript, Adobe XD, UX",,UX Designer
The Global Hunt,UI/UX Designer,Ahmedabad,180000.0,"Visual design, Design thinking, User research, Communication skills",,UX Designer
Mohan Mutha Exports Pvt. Ltd.,UI/UX Designer,India,780000.0,"Adobe Photoshop, CSS, React, Adobe Illustrator, Research",3.1,UX Designer
YS Innovations,UI/UX Design Intern,India,150000.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, Sketch, Figma",,UX Designer
Violet Infosystems Private Limited,Senior UI UX Designer,India,900000.0,"Adobe Photoshop, Adobe Illustrator, Team management, Wireframing, Adobe XD",,UX Designer
Stratbeans Consulting,UI/UX Designer,Bengaluru,720000.0,"CSS, Enterprise Software, iOS, Graphic design, JavaScript",3.6,UX Designer
Crypton Tech Private limited,UI/UX Designer,Erode,2520000.0,"Adobe Photoshop, Adobe XD, UX, Sketch, Design thinking",5.0,UX Designer
Ohi App,UI/UX Designer,Jaipur,450000.0,"Adobe Photoshop, Typography, CSS, Mobile applications, Colour theory",,UX Designer
OneStop Global,UI/UX Designer,Gurgaon,750000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Figma",4.0,UX Designer
Devine Globe Technology,Senior UI/UX Designer,India,702000.0,User research,,UX Designer
DESENO Media Agency,UI/UX Designer​,Maharashtra,0.0,"Research, Adobe Creative Suite, UX, Agile, UI",,UX Designer
Softieons Technologies,UI/UX Designer,Surat,0.0,,3.1,UX Designer
InnoBOT Systems,UI/UX Designer,India,400000.0,"Typography, CSS, iOS development, iOS, Responsive web design",2.4,UX Designer
Alchemy,UI/UX Designer,Bengaluru,800000.0,"CSS, iOS, Visio, Adobe Creative Suite, SCSS",3.6,UX Designer
Absolin,UI & UX Designer,Visakhapatnam,600000.0,"CSS, Axure, UXPin, Research, Responsive web design",,UX Designer
RPR HOMES PVT LTD,UI/UX Designer,India,330000.0,"CSS, Responsive web design, Visual design, Wireframing, Adobe XD",,UX Designer
ADDV HealthTech Solutions,UI/UX Designer,Ahmedabad,450000.0,"Adobe Creative Suite, UX, Sketch, UI, Figma",,UX Designer
TeksAcademy,UI/UX Designer,Hyderābād,330000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Graphic design, JavaScript",,UX Designer
Appnox Technologies Pvt. Ltd.,UI/UX Designer,Noida,450000.0,"CSS, UX, UI, User research, AI",,UX Designer
Kartik Engitech Service Pvt Ltd,UI/UX Design Intern,Nāgpur,0.0,"Adobe XD, Sketch, User research, Figma",,UX Designer
E42,UI/UX Designer,India,0.0,"CSS, React, Continuous improvement, JavaScript, Adobe XD",5.0,UX Designer
Conative IT Solutions,UI/UX Designer,Indore,4200000.0,"CSS, UXPin, Research, Project management, JavaScript",4.0,UX Designer
Jobseva,UI/UX Designer needed,India,540000.0,"Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Graphic design, UX",,UX Designer
ClinicMind,Senior UX Designer | Work From Home,Gurgaon,750000.0,"CSS, EHR systems, English, JavaScript, Usability",4.7,UX Designer
The web hub,UI/UX Designer,India,0.0,"CSS, React, Visual design, JavaScript, User research",,UX Designer
Detecvision Technologies,UI/UX Designer,Delhi,0.0,,3.6,UX Designer
OdiTek Solutions,UX Designer,Orissa,0.0,"Continuous improvement, Adobe XD, UX, Sketch, Figma",4.4,UX Designer
crutz leela,UI/UX Designer,India,0.0,"Adobe XD, UX, Sketch, UI, SaaS",,UX Designer
Swayam Group,UI and UX Designer,Hyderābād,750000.0,"CSS, UXPin, Research, Responsive web design, JavaScript",3.9,UX Designer
AppSquadz Software Pvt. Ltd,UI/UX Designer,India,420000.0,"Adobe Photoshop, Branding, Mobile applications, Adobe Illustrator, Graphic design",,UX Designer
Onbyz,Lead UI/UX Designer,Remote,0.0,"CSS, English, Graphic design, JavaScript, UX",4.0,UX Designer
Electrovese,UI/UX DESIGNER-INTERN,Chandigarh,0.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Graphic design, Adobe XD",4.5,UX Designer
Antsglobe Technologies,UI/UX Designer,Navi Mumbai,600000.0,"Adobe Photoshop, Adobe Illustrator, Responsive web design, Adobe Creative Suite, Graphic design",4.8,UX Designer
Nexifyr Consulting Pvt Ltd,UI/UX Designer,Chennai,500000.0,"CSS, Mobile applications, Responsive web design, JavaScript, UX",,UX Designer
Burns & McDonnell,UI UX Designer,Mumbai,500000.0,"Adobe Photoshop, Buffer, Spark, Adobe Illustrator, Responsive web design",4.1,UX Designer
G-ORDINATEUR,UI/UX Designer,Navi Mumbai,300000.0,"Graphic design, UX, UI",1.0,UX Designer
Mtoag,UX/UI Designer,Jaipur,0.0,"Adobe Photoshop, CSS, Adobe Illustrator, HTML",2.9,UX Designer
Akra Tech,UI / UX Designer,Chennai,500000.0,"CSS, WordPress, Responsive web design, Adobe XD, UX",4.1,UX Designer
Wiz Inoa,UI/UX Designer,Madurai,222000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",,UX Designer
Scrumconnect Consultancy,UX Designer,Bengaluru,1650000.0,"Jira, Web accessibility, Branding, CSS, Axure",4.8,UX Designer
Verifiedpage,Graphic Designer (UI/UX) - Male,Remote,162000.0,"Adobe Photoshop, Adobe Illustrator, English, Graphic design, Wireframing",,UX Designer
Anviam Solutions Pvt Limited,UI/UX Designer,Mohali,402000.0,"Adobe Photoshop, iOS, Adobe Illustrator, Visio, Adobe Creative Suite",,UX Designer
Design Sixth Sense,Junior UI/UX Designer,Mohali,180000.0,"Adobe Photoshop, Graphic design, UX, UI, Figma",,UX Designer
The Sachdev Group,UI / UX Designer,India,0.0,Automotive diagnostics,4.1,UX Designer
Auxesis Infotech Private Limited,UI/UX Designer,Delhi,1800000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Research, CorelDraw",4.2,UX Designer
zeus learning,UI / UX Designer,Mumbai,3600000.0,"Adobe Photoshop, CSS, Axure, iOS, Adobe Illustrator",3.7,UX Designer
Digieagle Inc,UX/UI Designer,Rājkot,330000.0,"CSS, Responsive web design, Wireframing, Adobe XD, Usability",,UX Designer
Flying Talents,User Interface and User Experience Designer,Remote,0.0,"Adobe Photoshop, CSS, Adobe Illustrator, Adobe XD, UX",,UX Designer
Samosys Technologies,UI & UX Designer,Indore,450000.0,"CSS, Content management systems, Responsive web design, Colour theory, Visual design",3.4,UX Designer
Intesols Private Limited,Sr. UI/UX Designer,India,300000.0,"Adobe Photoshop, Graphic design, UX, UI, Figma",,UX Designer
Codezen Tech Solutions,Senior UI/UX Designer,India,600000.0,"Web design, Adobe Photoshop, Adobe Illustrator, English, UX",,UX Designer
Innovative Glance,UI/UX Designer,Ahmedabad,450000.0,"Adobe Photoshop, Typography, CSS, Bootstrap, Adobe Illustrator",,UX Designer
SAMS Digital,UI/UX Designer,India,0.0,"CSS, Responsive web design, Adobe XD, Usability, UX",,UX Designer
Welwin Infotech India LLP,UI/UX Design Intern,Vadodara,36000.0,"CSS, Graphic design, Adobe XD, UX, Sketch",,UX Designer
Magic Bus India Foundation,UI/UX Designer,India,240000.0,"Web design, Adobe Photoshop, CSS, Bootstrap, React",3.4,UX Designer
Mikrozol,UI/UX Designer,Delhi,0.0,,,UX Designer
GraviDigital,UI/UX Designer,Gurgaon,0.0,"Adobe Photoshop, Adobe Illustrator, English, Adobe XD, Sketch",,UX Designer
HR TalentHub,UI/UX Designer,Greater Noida,400000.0,"CSS, JavaScript, Wireframing, Adobe XD, Usability",,UX Designer
GlobalXperts Technology,UI/UX Designer,Gurgaon,550000.0,"Web design, Adobe Photoshop, CSS, React, WordPress",,UX Designer
Kilowott,Senior UI/UX Designer,Goa,0.0,"CSS, Responsive web design, JavaScript, Adobe XD, UX",4.0,UX Designer
element8,Senior UI/UX Designer,Calicut,600000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Figma",3.0,UX Designer
Finacus Solutions Pvt Ltd,UI/ UX Designer,India,0.0,"Adobe Photoshop, CSS, Adobe Illustrator, Visual design, JavaScript",3.1,UX Designer
Finz Limited,UI/UX Designer,Mumbai,0.0,"Mobile applications, Responsive web design, Graphic design, Adobe XD, Usability",,UX Designer
Rentech Digital,UI/UX Designer,Surat,650000.0,"UX, UI",4.5,UX Designer
Nuchange Informatics,UX Designer,Bengaluru,700000.0,"Wireframing, Adobe XD, UX, UI, Marketing",4.5,UX Designer
FiftyFive Technologies,UI-UX Designer,Jaipur,450000.0,"Adobe XD, UX, UI, User research, Figma",4.3,UX Designer
Zero Gravity Communications,Jr. UI/UX Designer,India,0.0,"CSS, JavaScript, Adobe XD, Usability, UX",3.6,UX Designer
"Intercontinental Exchange Holdings, Inc.",UX Designer,Pune,600000.0,"Microsoft Powerpoint, Microsoft Word, CSS, Enterprise Software, JavaScript",3.4,UX Designer
JB Solutions,UI/UX Designer,Ahmedabad,300000.0,"Adobe Photoshop, CSS, WordPress, Adobe Illustrator, Responsive web design",,UX Designer
BlazeDream Technologies,UI / UX Designer,Chennai,500000.0,"Adobe Photoshop, Typography, Mobile applications, Adobe Illustrator, Research",3.2,UX Designer
APPTIVO SOFTWARE PVT LTD,UI/UX Designer,Madurai,306000.0,"CSS, Responsive web design, Wireframing, Adobe XD, UX",,UX Designer
Hopeitz Software Pvt Ltd,Graphics/UI/UX Designer,India,300000.0,"Mobile applications, English, Graphic design, Application development, Sketch",,UX Designer
Qodequay Technologies,UX Designer,Pune,500000.0,"Analysis skills, Adobe XD, UX, UI, Figma",3.9,UX Designer
Technogiq IT Solutions Pvt. Ltd.,UI/UX Designer Internship,India,1008000.0,"CSS, React, JavaScript, UX, Sketch",4.1,UX Designer
LIMITLESS MOBILITY,UI/UX Designer,Uttar Pradesh,0.0,"Adobe Photoshop, Adobe Illustrator, UI, Adobe InDesign",4.3,UX Designer
mplussoft,UI/UX Designer,Pune,600000.0,"Adobe Photoshop, Typography, Visual Studio, Adobe Illustrator, Responsive web design",3.6,UX Designer
NetScape Labs infotech PVt LTD,UI/UX Designer,Mohali,3600000.0,"Adobe Photoshop, Adobe Illustrator, Colour theory, Wireframing, Adobe XD",4.0,UX Designer
Jenoptik AG,UI/UX Designer,Bengaluru,650000.0,"React, UX, Agile, Design thinking, UI",3.5,UX Designer
Xerago,UI/UX Designer,Chennai,550000.0,"Adobe Photoshop, Typography, CSS, Adobe Illustrator, Adobe Creative Suite",3.6,UX Designer
RDS Software Solutions,UI/UX Designer,India,0.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",3.4,UX Designer
edge CRM,UI/UX Designer,Mumbai,0.0,"Adobe Photoshop, Adobe Illustrator, Adobe InDesign, Figma, Communication skills",4.3,UX Designer
GVM Technologies,UI/UX Designer,India,0.0,UX,4.4,UX Designer
Zycus,UI/UX Designer,Bengaluru,750000.0,"Typography, Adobe Creative Suite, Graphic design, Visual design, Project management",3.4,UX Designer
The Scalers,UI/UX Designer,Bengaluru,650000.0,"CSS, Research, Responsive web design, JavaScript, Wireframing",3.8,UX Designer
Hyperstring Labs Pvt Ltd,UI/UX Designer,Mohali,150000.0,"CSS, Adobe XD, UX, Sketch, UI",,UX Designer
Teks,UI/UX Designer,India,0.0,"Adobe Photoshop, iOS, Adobe Illustrator, English, Wireframing",,UX Designer
C-MOTS Internet Technologies Pvt. Ltd,Web Designer (UI/UX ),India,390000.0,"Adobe Photoshop, Adobe XD, UX, Web services, UI",2.9,UX Designer
Inter Smart Solution Pvt Ltd,UI/UX Designer,Cochin,1800000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, UX, Sketch",4.8,UX Designer
Digieagle Inc,UI/UX Designer,Rājkot,200000.0,"CSS, Responsive web design, Wireframing, Adobe XD, Usability",,UX Designer
Webroot Technologies,UI/UX Designer,Chandigarh,300000.0,"Adobe XD, UX, UI, User research, Figma",,UX Designer
VM3 Tech Solutions,UI/UX Designer,India,0.0,"Visio, Graphic design, Usability, UX, Sketch",5.0,UX Designer
M&M Web Solutions,UI/UX Designer,Calcutta,4800000.0,Communication skills,4.6,UX Designer
Athh Technologies,UI/UX DESIGNER,Surat,700000.0,"Adobe Photoshop, Adobe XD, Figma",,UX Designer
Mas Vee Digital,UI & UX Designer,India,0.0,"CSS, Responsive web design, JavaScript, Adobe XD, UX",,UX Designer
LOYLTWO3KS IT Private Limited,UI/UX Designer,India,250000.0,"Adobe Photoshop, CSS, WordPress, Adobe Illustrator, PHP",,UX Designer
Qualwebs,UI/UX Designer,Bengaluru,1200000.0,"CSS, Responsive web design, Adobe Creative Suite, JavaScript, UX",4.5,UX Designer
Helo,UI/UX Designer,Mumbai,700000.0,"Adobe Creative Suite, Graphic design, UX, Sketch, UI",4.7,UX Designer
Rareprob Solutions Private Limited,Game UI/UX Designer,India,500000.0,"2D animation, Adobe Photoshop, Adobe Illustrator, Graphic design, Analysis skills",,UX Designer
webledger solution,UI/UX Designer,Surat,270000.0,"Typography, CSS, Responsive web design, Colour theory, Wireframing",,UX Designer
AKACORP INNOVATIVE TECHNOLOGY & TRADE PRIVATE LIMITED,UI/UX Designer,Noida,600000.0,"Responsive web design, Wireframing, Adobe XD, UX, Sketch",,UX Designer
SITA Switzerland Sarl,Associate UX Designer,Delhi,0.0,"Adobe Photoshop, Lean, Adobe Illustrator, Adobe Creative Suite, Visual design",3.7,UX Designer
ATEES INFOMEDIA,UI/UX Designer,Thrissur,4800000.0,"CSS, JavaScript, UX, Organizational skills, Software development",4.5,UX Designer
OktoBuzz Digital,UX/UI Designer,Mumbai,750000.0,"UX, UI",4.3,UX Designer
Thehumns,UI/UX Designer,Calicut,120000.0,"English, Adobe Creative Suite, Business development, Analysis skills, Digital marketing",,UX Designer
Group 8A,UI/UX Designer,India,0.0,"Adobe Photoshop, CSS, UXPin, Research, JavaScript",2.5,UX Designer
VOCSO Technologies P Ltd,UI/UX Designer,Delhi,780000.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, UX, Sketch",4.2,UX Designer
Themes Brand,UI/UX Designer,India,0.0,"Adobe Photoshop, Bootstrap",,UX Designer
Vaibhav Global,Graphics & UI/UX Designer,Jaipur,500000.0,"Typography, CSS, iOS, Adobe Creative Suite, Graphic design",3.7,UX Designer
Freelance To India,UI/UX Designer,Ahmedabad,450000.0,"Adobe Photoshop, Adobe Illustrator",4.3,UX Designer
Aeon Logiciel IT Consultancy,UI/UX Designer,Noida,800000.0,"Adobe Photoshop, Adobe Illustrator, Figma",2.4,UX Designer
MPOWER Financing,"Internship - UI/UX Design - Product - Bangalore, India",Bengaluru,0.0,"Adobe Creative Suite, Visual design, Adobe XD, Usability, UX",3.7,UX Designer
Burhani Technologies,UI/UX Designer with CMS Expertise,Chennai,550000.0,"UX, UI",3.6,UX Designer
PropVIVO India Pvt. Ltd.,UI/UX Designer,Surat,180000.0,"CSS, Visual design, Wireframing, Adobe XD, UX",,UX Designer
between it,UI/UX Designer,Cochin,270000.0,"CSS, Responsive web design, Wireframing, Adobe XD, UX",,UX Designer
2CQR Automation Private Limited,UI/UX Graphic designer,India,360000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Responsive web design, Adobe Creative Suite",,UX Designer
MAG Studios,UI/UX Designer,Delhi,0.0,Mobile applications,4.1,UX Designer
BizTecno,UI/UX Designer,Chandigarh,0.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, UX, UI",4.7,UX Designer
SAA,UI/UX Design Intern,Bhopal,90000.0,"Adobe Photoshop, Adobe Illustrator, Responsive web design, Colour theory, Wireframing",,UX Designer
Webomindapps Private Limited,UI/UX Designer,India,3456000.0,"CSS, Social media marketing, Social media management, Responsive web design, Adobe Creative Suite",3.6,UX Designer
Rainstreamweb,UI/UX Designer (3+ years exp.),India,450000.0,"Adobe Photoshop, Adobe Illustrator, Graphic design, Wireframing, Adobe XD",5.0,UX Designer
Webandcraft,UI/UX Designer,Thrissur,3000000.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, UX, Organizational skills",3.8,UX Designer
TOUCHTiER Technology Pvt Ltd.,UX/UI Designer,Madurai,600000.0,"Adobe Photoshop, CSS, Adobe Illustrator, JavaScript, Adobe XD",,UX Designer
Become™ | Answering Possibilities,Mid-level UI/UX Designer,Chennai,0.0,"Adobe Creative Suite, UX, Sketch, UI, Google Analytics",,UX Designer
Aertrip,UX / UI DESIGNER,India,0.0,"Adobe Photoshop, iOS, Adobe Illustrator, UX, Sketch",3.0,UX Designer
Appsmediaz Technologies,UX/UI Designer,Ghaziabad,0.0,"UX, UI",,UX Designer
Luminous Infoways Pvt. Ltd.,UI & UX Desinger,Bhubaneshwar,700000.0,"Adobe Photoshop, Adobe Illustrator, Responsive web design, Adobe Creative Suite, Graphic design",3.6,UX Designer
Heloxone,UI/UX Designer,India,324000.0,"English, Adobe XD, UX, Sketch, UI",,UX Designer
XpertConsortium Technologies,UI/UX Designer,Calicut,120000.0,"CSS, Responsive web design, Wireframing, Adobe XD, UX",,UX Designer
Revolite Infotech Pvt. Ltd.,UI/UX Designer Intern,Chennai,0.0,"CSS, JavaScript, UX, UI, Figma",,UX Designer
HKI tech services private limited,UI/UX Designer,India,228000.0,"Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Adobe XD, Figma",,UX Designer
Arramton Infotech Private Limited,UI/UX Designer,Delhi,570000.0,"Typography, CSS, Mobile applications, Responsive web design, Colour theory",,UX Designer
POSGuru Private Limited,UI/UX Designer,Chennai,360000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Responsive web design, Adobe Creative Suite",,UX Designer
Nexia Digital,UI/UX Designer,Bengaluru,650000.0,"Adobe Illustrator, Research, Responsive web design, UX, Agile",4.0,UX Designer
mPower Software Services,Internship - UI/UX Design - Product,Bengaluru,0.0,"Adobe Creative Suite, Visual design, Adobe XD, Usability, UX",3.7,UX Designer
Webority Technologies,UI/UX Designer,Gurgaon,500000.0,"Adobe Photoshop, Adobe Illustrator, Figma, Adobe After Effects, Communication skills",3.8,UX Designer
Zoof Software Solutions,UI/UX Designer,Mumbai,650000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",4.6,UX Designer
5D Solutions India,UI/UX Designer,India,0.0,"Mobile applications, iOS, Visual design, Analysis skills, Quality assurance",4.4,UX Designer
Gunadhya Software Solutions Pvt Ltd.,UI And UX Designer,Maharashtra,0.0,"CSS, Adobe Creative Suite, JavaScript, Wireframing, UX",4.3,UX Designer
Agrisarathi innovation pvt ltd,UX/UI Designer,Saket,300000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, User research",,UX Designer
Amnet Digital,UX Designer,Hyderābād,500000.0,"Typography, CSS, Axure, Enterprise Software, Research",4.2,UX Designer
Green Honchos Solutions Pvt. Ltd.,UI and UX Designer,Noida,750000.0,"Adobe Photoshop, Adobe Illustrator, Research, Wireframing, Adobe XD",3.0,UX Designer
A-1 Technology,UI/UX Designer,Hyderābād,600000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Visual design, JavaScript",3.3,UX Designer
Mr N Mrs Pet,UI/UX Designer,Jaipur,348000.0,"Adobe Creative Suite, JavaScript, UX, Sketch, UI",,UX Designer
Navneet Education Limited,Brand UI/UX Designer,India,420000.0,"Adobe Photoshop, Branding, Typography, CSS, Adobe Illustrator",,UX Designer
Techasoft,UX Designer,Bengaluru,750000.0,"Adobe Photoshop, Mobile applications, Business analysis, Adobe Illustrator, Responsive web design",4.5,UX Designer
E2M Solutions Pvt ltd,UI/UX Designer,Ahmedabad,750000.0,"Adobe Photoshop, Adobe Illustrator, Graphic design, Visual design, Digital marketing",4.1,UX Designer
Bigman Software Solutions,UI/UX Designer,Madurai,600000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",4.7,UX Designer
AOW Information Technology PVT LTD,UI/UX Designer,India,336000.0,"Project management, Adobe XD, UX, Sketch, UI",,UX Designer
Aabasoft,SENIOR UI / UX DESIGNER,Cochin,600000.0,"Adobe Photoshop, CSS, Bootstrap, Adobe Illustrator, Adobe Creative Suite",4.6,UX Designer
NXG Labs,UI UX Designer,Mumbai,750000.0,"UX, UI",4.2,UX Designer
