company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
PulsePlay Digital,ReactJS Developer,India,10.051428733681462,"Ant, CSS, Bootstrap, React, Git",0.0,Developer Roles
Skytouch Infotech,ReactJS Developer,India,2.1,"React, Mobile applications, JavaScript, Redux, Software development",0.0,Developer Roles
"Excite Systems, Kharadi",Senior wordpress Developer- Remote - Contract,Remote,5.1,"WordPress, Databases, Database management",0.0,Developer Roles
Trakky techno services private limited,React JS Developer,India,2.4,"CSS, React, JavaScript, REST, Redux",0.0,Developer Roles
ANGLER Technologies,Reactjs Node js developer,Coimbatore,46.8,"Node.js, CSS, React, Java, OOP",3.5,Developer Roles
Client of Peopleplease Consluting,ReactJS Developer,India,2.4,"React, Software development",0.0,Developer Roles
Youngsoft India Pvt. Ltd.,ReactJS Developer,Hyderābād,5.160952380952381,"Backbone.js, CSS, Bootstrap, React, Git",3.4,Developer Roles
Data Channel,Front End Developer (Intern),Gurgaon,74.42448979591838,"CSS, React, Microsoft SQL Server, SQL, PHP",3.9,Developer Roles
IATOCS PVT LTD,Front End Developer,Bengaluru,10.5,"Web accessibility, CSS, Software troubleshooting, React, Java",0.0,Developer Roles
VROUTES,React Front End Developer,Hyderābād,60.0,"CI/CD, Azure, Gradle, React, Software deployment",5.0,Developer Roles
Qualintia Solutions,React Native Developer,Remote,25.0,"Node.js, React, Git, Test-driven development, Databases",0.0,Developer Roles
IG Drones,Front End Developer,India,4.5,"Adobe Photoshop, Node.js, CSS, React, Git",0.0,Developer Roles
"Signimus Technolgies: Hiring Python, MERN, React Native and other Devs",Wordpress Developer training developer,Remote,10.051428733681462,"CSS, WordPress, PHP, JavaScript, HTML",0.0,Developer Roles
Thought Frameworks,Front End Developer,Bengaluru,10.051428733681462,"Node.js, CSS, React, Git, MongoDB",0.0,Developer Roles
Sahyadri Software Technologies,Front End Developer,India,4.3,"CSS, Bootstrap, JavaScript, Angular, JSON",3.0,Developer Roles
Lenok Solutions,Front End Developer,Calicut,3.0,"CSS, React, XML, Java, JavaScript",0.0,Developer Roles
Neo Infinity Tech Solutions,Wordpress Developer Intern,Remote,1.5,"CSS, WordPress, Git, Responsive web design, PHP",0.0,Developer Roles
Desoft technology,Sr. Front End Developer,Remote,1.8,"Web accessibility, Typography, Node.js, CSS, Bootstrap",0.0,Developer Roles
Peddle Plus,UI/UX Developer (WFH),Remote,10.051428733681462,"Adobe Photoshop, CSS, Bootstrap, React, SVN",0.0,Developer Roles
EdwiseTech Pvt Ltd,Front End Developer,Mohali,5.5,"Adobe Photoshop, CSS, React, JavaScript, SASS",0.0,Developer Roles
Relinns Technologies,Node js developer,Mohali,68.4,"Node.js, Load balancing, Data structures, Git, English",4.3,Developer Roles
Thinkitive Technologies Pvt Ltd,ReactJS Developer,Pune,30.0,"Jira, Azure, CSS, Bootstrap, React",3.9,Developer Roles
UBS,Service Now Developer (Front end developer),Pune,84.0,"CI/CD, Azure, React, Test-driven development, Java",3.8,Developer Roles
G3 Interactive,ReactJS Developer Intern,Cochin,1.5,"CSS, React, Responsive web design, JavaScript, Angular",0.0,Developer Roles
