company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
Cortracker IT Private Limited,Senior Mobile Application Developer,India,12.5,"CSS, Software troubleshooting, React, Mobile applications, iOS",0.0,App Developer
Skill Learning Academy,Mobile App Developer,Bengaluru,2.4,"Mobile applications, Git, Application development, REST, APIs",0.0,App Developer
Independent Skill Development Mission - ISDM kolkata,Mobile App Developer,Remote,0.72,"Node.js, React, Software deployment, Mobile applications, Git",0.0,App Developer
BIGiT,Mobile App Developer,India,8.0,"iOS development, Mobile applications, iOS, Java, Application development",0.0,App Developer
Savo Technologies Pvt Ltd.,Flutter Mobile App Developer,India,4.5,"Mobile applications, iOS, Java, Visual design, Swift",0.0,App Developer
Positive Life Sciences Pvt Ltd,Mobile App Developer,India,2.58,"Telugu, React, Mobile applications, Objective-C, English",0.0,App Developer
AheadRace,MOBILE APP DEVELOPER,Hyderābād,5.0,"iOS development, iOS, Java, Android Development",4.1,App Developer
APPLI AND YOU,Mobile App Developer Flutter,Remote,4.02,"CSS, React, Mobile applications, Git, Java",0.0,App Developer
Kavintech Solutions,Mobile App Developer,Tiruchchirāppalli,5.076593803921568,"Azure, Waterfall, iOS development, DevOps, Mobile applications",0.0,App Developer
Mannya Techno Solutions,Hybrid Mobile App Developer,India,10.162424242424242,"Cordova, CSS, Salesforce, Mobile applications, Java",4.0,App Developer
Swaran Soft Support Solutions,Mobile App Developer,Gurgaon,5.0,"Node.js, CSS, React, Git, JavaScript",4.1,App Developer
Agkiya Solutions,Android Developer,Remote,16.5,"CI/CD, MVC, Software deployment, Mobile applications, Test automation",0.0,App Developer
Mazik Tech Solutions,Mobile App Developer (Xamarin Developer),Hyderābād,6.5,"Mobile applications, C#, iOS, .NET, Application development",4.1,App Developer
AL RAZ International Business Links,Mobile App Developer,Cochin,3.12,Communication skills,0.0,App Developer
Wama Technology,Android Developer (Kotlin),Remote,7.8,"Git, Android, SDKs, REST, APIs",0.0,App Developer
Agilitegroup,Mobile Application Developer,Remote,15.090909090909092,"Mobile applications, iOS, Encryption, Objective-C, Java",3.5,App Developer
Infodot Technologies,iOS Developer,Remote,11.0,"Software troubleshooting, iOS development, Mobile applications, iOS, Encryption",0.0,App Developer
TECHSPIDR CREATIONS,Mobile App Developer,Guwahati,5.076593803921568,"Mobile applications, Android, SDKs",0.0,App Developer
Nowgray IT Services,Android App Developer,Uttar Pradesh,16.35022222222222,Android,5.0,App Developer
A2D Innovations,Mobile App Developer- Flutter,Remote,4.714285714285714,"CSS, iOS development, Mobile applications, iOS, Git",2.0,App Developer
Mohan Mutha Exports Pvt. Ltd.,Mobile App Developer,India,7.8,"CSS, XML, MongoDB, Java, Databases",3.1,App Developer
zMed Healthcare Technologies,Mobile app,Chennai,4.5,,3.6,App Developer
Hi-Tech Consulting,Mobile App Developer,India,2.4,"Mobile applications, Application development, Angular",0.0,App Developer
Wiz91 Technologies,Mobile App Developer,Indore,4.5,Unity,4.5,App Developer
Lemontreemedia.in,MOBILE APP DEVELOPER,Pune,5.076593803921568,"Computer science, XML, Android, Java, SDKs",0.0,App Developer
Stymeta Technologies,MOBILE APP DEVELOPER,India,2.1,"Mobile applications, Android, Java, APIs, Scalability",0.0,App Developer
Creative Web Solutions,Electron.js Mobile App Developer Trainee,Remote,16.35022222222222,"Mobile applications, English, JavaScript, Communication skills",5.0,App Developer
INDSAC SOFTECH,Internship for iOS Developer - iOS/Mobile App,Bengaluru,4.825,"React, iOS development, Mobile applications, iOS, SOAP",3.0,App Developer
Zybo Tech Lab,URGENT HIRING FOR Mobile App Developer Flutter (Intern) @Technopark,Thiruvananthapuram,0.84,"Mobile applications, Java",0.0,App Developer
OpenSource Technologies,Hybrid Mobile App Developer,Delhi,20.186666666666667,"AJAX, CSS, Git, SVN, REST",3.8,App Developer
Consultree Consulting Services,Mobile App Developer w/IOS and Android,India,6.0,"React, iOS development, Software deployment, iOS, Android",4.8,App Developer
Digital Renting,Mobile App developer,Pune,5.0,"Mobile applications, Mobile marketing",0.0,App Developer
CAL4CARE,Mobile App Developer,India,13.48375,"Mobile applications, iOS, Angular, UX, UI",4.6,App Developer
